Customer_ID,Category,Customer_CLV,Category_Popularity
CUS000559,Fruits,13916064.032586966,15
CUS000569,Other,1117602.3614340648,2175
CUS000569,Seeds,1117602.3614340648,880
CUS000569,Fertilizer,1117602.3614340648,218
CUS000569,Feed,1117602.3614340648,217
CUS000569,Agrochemicals,1117602.3614340648,161
CUS000569,Equipment,1117602.3614340648,86
CUS000569,Vegetables,1117602.3614340648,28
CUS000569,Fruits,1117602.3614340648,15
CUS000572,Seeds,1272933.7888596654,880
CUS000572,Fertilizer,1272933.7888596654,218
CUS000572,Feed,1272933.7888596654,217
CUS000572,Agrochemicals,1272933.7888596654,161
CUS000572,Equipment,1272933.7888596654,86
CUS000572,Vegetables,1272933.7888596654,28
CUS000572,Fruits,1272933.7888596654,15
CUS000573,Other,2180985.907833814,2175
CUS000573,Agrochemicals,2180985.907833814,161
CUS000573,Equipment,2180985.907833814,86
CUS000573,Vegetables,2180985.907833814,28
CUS000573,Fruits,2180985.907833814,15
CUS000577,Unknown,2211281.30415021,2339
CUS000577,Other,2211281.30415021,2175
CUS000577,Seeds,2211281.30415021,880
CUS000577,Fertilizer,2211281.30415021,218
CUS000577,Feed,2211281.30415021,217
CUS000577,Agrochemicals,2211281.30415021,161
CUS000577,Equipment,2211281.30415021,86
CUS000577,Vegetables,2211281.30415021,28
CUS000577,Fruits,2211281.30415021,15
CUS000582,Fertilizer,3936906.045836962,218
CUS000582,Feed,3936906.045836962,217
CUS000582,Agrochemicals,3936906.045836962,161
CUS000582,Equipment,3936906.045836962,86
CUS000582,Vegetables,3936906.045836962,28
CUS000582,Fruits,3936906.045836962,15
CUS000587,Unknown,1033838.1823082768,2339
CUS000587,Seeds,1033838.1823082768,880
CUS000587,Fertilizer,1033838.1823082768,218
CUS000587,Feed,1033838.1823082768,217
CUS000587,Agrochemicals,1033838.1823082768,161
CUS000587,Equipment,1033838.1823082768,86
CUS000587,Vegetables,1033838.1823082768,28
CUS000587,Fruits,1033838.1823082768,15
CUS000588,Seeds,592184.1076676555,880
CUS000588,Fertilizer,592184.1076676555,218
CUS000588,Feed,592184.1076676555,217
CUS000588,Equipment,592184.1076676555,86
CUS000588,Vegetables,592184.1076676555,28
CUS000588,Fruits,592184.1076676555,15
CUS000589,Seeds,538183.5485577098,880
CUS000589,Agrochemicals,538183.5485577098,161
CUS000589,Equipment,538183.5485577098,86
CUS000589,Vegetables,538183.5485577098,28
CUS000589,Fruits,538183.5485577098,15
CUS000590,Unknown,2078047.6082862804,2339
CUS000590,Seeds,2078047.6082862804,880
CUS000590,Fertilizer,2078047.6082862804,218
CUS000590,Feed,2078047.6082862804,217
CUS000590,Agrochemicals,2078047.6082862804,161
CUS000590,Equipment,2078047.6082862804,86
CUS000590,Vegetables,2078047.6082862804,28
CUS000590,Fruits,2078047.6082862804,15
CUS000591,Poultry,5843363.788669315,10299
CUS000591,Unknown,5843363.788669315,2339
CUS000591,Fertilizer,5843363.788669315,218
CUS000591,Feed,5843363.788669315,217
CUS000591,Agrochemicals,5843363.788669315,161
CUS000591,Equipment,5843363.788669315,86
CUS000591,Vegetables,5843363.788669315,28
CUS000591,Fruits,5843363.788669315,15
CUS000594,Unknown,2437116.586024217,2339
CUS000594,Other,2437116.586024217,2175
CUS000594,Fertilizer,2437116.586024217,218
CUS000594,Agrochemicals,2437116.586024217,161
CUS000594,Equipment,2437116.586024217,86
CUS000594,Vegetables,2437116.586024217,28
CUS000594,Fruits,2437116.586024217,15
CUS000596,Unknown,538831.6357586817,2339
CUS000596,Other,538831.6357586817,2175
CUS000596,Fertilizer,538831.6357586817,218
CUS000596,Agrochemicals,538831.6357586817,161
CUS000596,Equipment,538831.6357586817,86
CUS000596,Vegetables,538831.6357586817,28
CUS000596,Fruits,538831.6357586817,15
CUS000598,Poultry,5040409.91999749,10299
CUS000598,Seeds,5040409.91999749,880
CUS000598,Fertilizer,5040409.91999749,218
CUS000598,Feed,5040409.91999749,217
CUS000598,Agrochemicals,5040409.91999749,161
CUS000598,Equipment,5040409.91999749,86
CUS000598,Vegetables,5040409.91999749,28
CUS000598,Fruits,5040409.91999749,15
CUS000606,Fertilizer,1500354.804329496,218
CUS000606,Equipment,1500354.804329496,86
CUS000606,Vegetables,1500354.804329496,28
CUS000606,Fruits,1500354.804329496,15
CUS000607,Seeds,564936.3048937545,880
CUS000607,Fertilizer,564936.3048937545,218
CUS000607,Feed,564936.3048937545,217
CUS000607,Agrochemicals,564936.3048937545,161
CUS000607,Equipment,564936.3048937545,86
CUS000607,Vegetables,564936.3048937545,28
CUS000607,Fruits,564936.3048937545,15
CUS000608,Other,534548.9160084698,2175
CUS000608,Seeds,534548.9160084698,880
CUS000608,Fertilizer,534548.9160084698,218
CUS000608,Feed,534548.9160084698,217
CUS000608,Agrochemicals,534548.9160084698,161
CUS000608,Equipment,534548.9160084698,86
CUS000608,Vegetables,534548.9160084698,28
CUS000608,Fruits,534548.9160084698,15
CUS000612,Fertilizer,3327460.6825029585,218
CUS000612,Feed,3327460.6825029585,217
CUS000612,Agrochemicals,3327460.6825029585,161
CUS000612,Equipment,3327460.6825029585,86
CUS000612,Vegetables,3327460.6825029585,28
CUS000612,Fruits,3327460.6825029585,15
CUS000615,Other,1046263.4956873785,2175
CUS000615,Seeds,1046263.4956873785,880
CUS000615,Fertilizer,1046263.4956873785,218
CUS000615,Feed,1046263.4956873785,217
CUS000615,Agrochemicals,1046263.4956873785,161
CUS000615,Vegetables,1046263.4956873785,28
CUS000615,Fruits,1046263.4956873785,15
CUS000623,Unknown,1123905.4858092722,2339
CUS000623,Seeds,1123905.4858092722,880
CUS000623,Fertilizer,1123905.4858092722,218
CUS000623,Feed,1123905.4858092722,217
CUS000623,Agrochemicals,1123905.4858092722,161
CUS000623,Equipment,1123905.4858092722,86
CUS000623,Vegetables,1123905.4858092722,28
CUS000623,Fruits,1123905.4858092722,15
CUS000626,Unknown,2294810.65192805,2339
CUS000626,Other,2294810.65192805,2175
CUS000626,Seeds,2294810.65192805,880
CUS000626,Fertilizer,2294810.65192805,218
CUS000626,Feed,2294810.65192805,217
CUS000626,Agrochemicals,2294810.65192805,161
CUS000626,Equipment,2294810.65192805,86
CUS000626,Vegetables,2294810.65192805,28
CUS000626,Fruits,2294810.65192805,15
CUS000633,Poultry,2128180.7991039343,10299
CUS000633,Unknown,2128180.7991039343,2339
CUS000633,Other,2128180.7991039343,2175
CUS000633,Seeds,2128180.7991039343,880
CUS000633,Fertilizer,2128180.7991039343,218
CUS000633,Agrochemicals,2128180.7991039343,161
CUS000633,Equipment,2128180.7991039343,86
CUS000633,Vegetables,2128180.7991039343,28
CUS000633,Fruits,2128180.7991039343,15
CUS000635,Poultry,2187321.2299851086,10299
CUS000635,Other,2187321.2299851086,2175
CUS000635,Seeds,2187321.2299851086,880
CUS000635,Fertilizer,2187321.2299851086,218
CUS000635,Feed,2187321.2299851086,217
CUS000635,Agrochemicals,2187321.2299851086,161
CUS000635,Vegetables,2187321.2299851086,28
CUS000635,Fruits,2187321.2299851086,15
CUS000641,Unknown,6481564.2550347,2339
CUS000641,Seeds,6481564.2550347,880
CUS000641,Fertilizer,6481564.2550347,218
CUS000641,Feed,6481564.2550347,217
CUS000641,Agrochemicals,6481564.2550347,161
CUS000641,Equipment,6481564.2550347,86
CUS000641,Vegetables,6481564.2550347,28
CUS000641,Fruits,6481564.2550347,15
CUS000643,Fertilizer,7329205.735330394,218
CUS000643,Feed,7329205.735330394,217
CUS000643,Agrochemicals,7329205.735330394,161
CUS000643,Equipment,7329205.735330394,86
CUS000643,Vegetables,7329205.735330394,28
CUS000643,Fruits,7329205.735330394,15
CUS000644,Poultry,14938696.427085545,10299
CUS000644,Seeds,14938696.427085545,880
CUS000644,Fertilizer,14938696.427085545,218
CUS000644,Feed,14938696.427085545,217
CUS000644,Agrochemicals,14938696.427085545,161
CUS000644,Equipment,14938696.427085545,86
CUS000644,Vegetables,14938696.427085545,28
CUS000644,Fruits,14938696.427085545,15
CUS000645,Poultry,927060.3446101372,10299
CUS000645,Unknown,927060.3446101372,2339
CUS000645,Other,927060.3446101372,2175
CUS000645,Seeds,927060.3446101372,880
CUS000645,Feed,927060.3446101372,217
CUS000645,Agrochemicals,927060.3446101372,161
CUS000645,Equipment,927060.3446101372,86
CUS000645,Vegetables,927060.3446101372,28
CUS000645,Fruits,927060.3446101372,15
CUS000647,Unknown,838219.4988926874,2339
CUS000647,Seeds,838219.4988926874,880
CUS000647,Fertilizer,838219.4988926874,218
CUS000647,Feed,838219.4988926874,217
CUS000647,Agrochemicals,838219.4988926874,161
CUS000647,Vegetables,838219.4988926874,28
CUS000647,Fruits,838219.4988926874,15
CUS000648,Unknown,1090216.255078086,2339
CUS000648,Other,1090216.255078086,2175
CUS000648,Seeds,1090216.255078086,880
CUS000648,Fertilizer,1090216.255078086,218
CUS000648,Feed,1090216.255078086,217
CUS000648,Agrochemicals,1090216.255078086,161
CUS000648,Equipment,1090216.255078086,86
CUS000648,Vegetables,1090216.255078086,28
CUS000648,Fruits,1090216.255078086,15
CUS000651,Other,773242.1588038494,2175
CUS000651,Fertilizer,773242.1588038494,218
CUS000651,Feed,773242.1588038494,217
CUS000651,Equipment,773242.1588038494,86
CUS000651,Vegetables,773242.1588038494,28
CUS000651,Fruits,773242.1588038494,15
CUS000653,Unknown,989387.246762723,2339
CUS000653,Fertilizer,989387.246762723,218
CUS000653,Feed,989387.246762723,217
CUS000653,Agrochemicals,989387.246762723,161
CUS000653,Equipment,989387.246762723,86
CUS000653,Vegetables,989387.246762723,28
CUS000653,Fruits,989387.246762723,15
CUS000663,Unknown,909797.014372906,2339
CUS000663,Other,909797.014372906,2175
CUS000663,Seeds,909797.014372906,880
CUS000663,Fertilizer,909797.014372906,218
CUS000663,Feed,909797.014372906,217
CUS000663,Agrochemicals,909797.014372906,161
CUS000663,Equipment,909797.014372906,86
CUS000663,Vegetables,909797.014372906,28
CUS000663,Fruits,909797.014372906,15
CUS000665,Other,552404.1934656815,2175
CUS000665,Seeds,552404.1934656815,880
CUS000665,Fertilizer,552404.1934656815,218
CUS000665,Feed,552404.1934656815,217
CUS000665,Agrochemicals,552404.1934656815,161
CUS000665,Equipment,552404.1934656815,86
CUS000665,Vegetables,552404.1934656815,28
CUS000665,Fruits,552404.1934656815,15
CUS000666,Unknown,517206.77625736286,2339
CUS000666,Other,517206.77625736286,2175
CUS000666,Seeds,517206.77625736286,880
CUS000666,Fertilizer,517206.77625736286,218
CUS000666,Feed,517206.77625736286,217
CUS000666,Agrochemicals,517206.77625736286,161
CUS000666,Equipment,517206.77625736286,86
CUS000666,Vegetables,517206.77625736286,28
CUS000666,Fruits,517206.77625736286,15
CUS000670,Seeds,546360.862059467,880
CUS000670,Fertilizer,546360.862059467,218
CUS000670,Feed,546360.862059467,217
CUS000670,Agrochemicals,546360.862059467,161
CUS000670,Equipment,546360.862059467,86
CUS000670,Vegetables,546360.862059467,28
CUS000670,Fruits,546360.862059467,15
CUS000673,Seeds,20148465.20344087,880
CUS000673,Fertilizer,20148465.20344087,218
CUS000673,Feed,20148465.20344087,217
CUS000673,Agrochemicals,20148465.20344087,161
CUS000673,Equipment,20148465.20344087,86
CUS000673,Vegetables,20148465.20344087,28
CUS000673,Fruits,20148465.20344087,15
CUS000676,Unknown,538203.9596028078,2339
CUS000676,Fertilizer,538203.9596028078,218
CUS000676,Feed,538203.9596028078,217
CUS000676,Agrochemicals,538203.9596028078,161
CUS000676,Equipment,538203.9596028078,86
CUS000676,Vegetables,538203.9596028078,28
CUS000676,Fruits,538203.9596028078,15
CUS000679,Seeds,834539.5412545206,880
CUS000679,Fertilizer,834539.5412545206,218
CUS000679,Feed,834539.5412545206,217
CUS000679,Agrochemicals,834539.5412545206,161
CUS000679,Equipment,834539.5412545206,86
CUS000679,Vegetables,834539.5412545206,28
CUS000679,Fruits,834539.5412545206,15
CUS000687,Unknown,5597131.737354253,2339
CUS000687,Seeds,5597131.737354253,880
CUS000687,Fertilizer,5597131.737354253,218
CUS000687,Feed,5597131.737354253,217
CUS000687,Agrochemicals,5597131.737354253,161
CUS000687,Equipment,5597131.737354253,86
CUS000687,Vegetables,5597131.737354253,28
CUS000687,Fruits,5597131.737354253,15
CUS000689,Other,582318.1477974061,2175
CUS000689,Seeds,582318.1477974061,880
CUS000689,Fertilizer,582318.1477974061,218
CUS000689,Feed,582318.1477974061,217
CUS000689,Agrochemicals,582318.1477974061,161
CUS000689,Equipment,582318.1477974061,86
CUS000689,Vegetables,582318.1477974061,28
CUS000689,Fruits,582318.1477974061,15
CUS000693,Unknown,1320981.3499078637,2339
CUS000693,Other,1320981.3499078637,2175
CUS000693,Seeds,1320981.3499078637,880
CUS000693,Fertilizer,1320981.3499078637,218
CUS000693,Feed,1320981.3499078637,217
CUS000693,Agrochemicals,1320981.3499078637,161
CUS000693,Equipment,1320981.3499078637,86
CUS000693,Vegetables,1320981.3499078637,28
CUS000693,Fruits,1320981.3499078637,15
CUS000694,Other,907894.770065084,2175
CUS000694,Seeds,907894.770065084,880
CUS000694,Fertilizer,907894.770065084,218
CUS000694,Feed,907894.770065084,217
CUS000694,Agrochemicals,907894.770065084,161
CUS000694,Equipment,907894.770065084,86
CUS000694,Vegetables,907894.770065084,28
CUS000694,Fruits,907894.770065084,15
CUS000695,Unknown,1533851.6703303428,2339
CUS000695,Other,1533851.6703303428,2175
CUS000695,Seeds,1533851.6703303428,880
CUS000695,Fertilizer,1533851.6703303428,218
CUS000695,Feed,1533851.6703303428,217
CUS000695,Agrochemicals,1533851.6703303428,161
CUS000695,Equipment,1533851.6703303428,86
CUS000695,Vegetables,1533851.6703303428,28
CUS000695,Fruits,1533851.6703303428,15
CUS000697,Seeds,2004597.5352207392,880
CUS000697,Fertilizer,2004597.5352207392,218
CUS000697,Feed,2004597.5352207392,217
CUS000697,Agrochemicals,2004597.5352207392,161
CUS000697,Equipment,2004597.5352207392,86
CUS000697,Vegetables,2004597.5352207392,28
CUS000697,Fruits,2004597.5352207392,15
CUS000698,Fertilizer,7666316.996533951,218
CUS000698,Agrochemicals,7666316.996533951,161
CUS000698,Equipment,7666316.996533951,86
CUS000698,Vegetables,7666316.996533951,28
CUS000698,Fruits,7666316.996533951,15
CUS000703,Unknown,3013261.6944446387,2339
CUS000703,Other,3013261.6944446387,2175
CUS000703,Seeds,3013261.6944446387,880
CUS000703,Feed,3013261.6944446387,217
CUS000703,Agrochemicals,3013261.6944446387,161
CUS000703,Equipment,3013261.6944446387,86
CUS000703,Vegetables,3013261.6944446387,28
CUS000703,Fruits,3013261.6944446387,15
CUS000710,Unknown,1266113.6578548562,2339
CUS000710,Seeds,1266113.6578548562,880
CUS000710,Fertilizer,1266113.6578548562,218
CUS000710,Feed,1266113.6578548562,217
CUS000710,Agrochemicals,1266113.6578548562,161
CUS000710,Equipment,1266113.6578548562,86
CUS000710,Vegetables,1266113.6578548562,28
CUS000710,Fruits,1266113.6578548562,15
CUS000717,Seeds,5574984.498633768,880
CUS000717,Feed,5574984.498633768,217
CUS000717,Agrochemicals,5574984.498633768,161
CUS000717,Vegetables,5574984.498633768,28
CUS000717,Fruits,5574984.498633768,15
CUS000719,Other,907510.6112852764,2175
CUS000719,Seeds,907510.6112852764,880
CUS000719,Fertilizer,907510.6112852764,218
CUS000719,Feed,907510.6112852764,217
CUS000719,Agrochemicals,907510.6112852764,161
CUS000719,Equipment,907510.6112852764,86
CUS000719,Vegetables,907510.6112852764,28
CUS000719,Fruits,907510.6112852764,15
CUS000720,Fertilizer,7914555.664170897,218
CUS000720,Feed,7914555.664170897,217
CUS000720,Agrochemicals,7914555.664170897,161
CUS000720,Equipment,7914555.664170897,86
CUS000720,Vegetables,7914555.664170897,28
CUS000720,Fruits,7914555.664170897,15
CUS000721,Fertilizer,1888981.7754429656,218
CUS000721,Feed,1888981.7754429656,217
CUS000721,Agrochemicals,1888981.7754429656,161
CUS000721,Equipment,1888981.7754429656,86
CUS000721,Vegetables,1888981.7754429656,28
CUS000721,Fruits,1888981.7754429656,15
CUS000724,Seeds,5251892.282481462,880
CUS000724,Fertilizer,5251892.282481462,218
CUS000724,Agrochemicals,5251892.282481462,161
CUS000724,Equipment,5251892.282481462,86
CUS000724,Vegetables,5251892.282481462,28
CUS000724,Fruits,5251892.282481462,15
CUS000726,Other,620749.652874328,2175
CUS000726,Seeds,620749.652874328,880
CUS000726,Fertilizer,620749.652874328,218
CUS000726,Feed,620749.652874328,217
CUS000726,Equipment,620749.652874328,86
CUS000726,Vegetables,620749.652874328,28
CUS000726,Fruits,620749.652874328,15
CUS000732,Poultry,521998.7354214549,10299
CUS000732,Unknown,521998.7354214549,2339
CUS000732,Other,521998.7354214549,2175
CUS000732,Fertilizer,521998.7354214549,218
CUS000732,Feed,521998.7354214549,217
CUS000732,Agrochemicals,521998.7354214549,161
CUS000732,Equipment,521998.7354214549,86
CUS000732,Vegetables,521998.7354214549,28
CUS000732,Fruits,521998.7354214549,15
CUS000738,Seeds,830773.3533567636,880
CUS000738,Fertilizer,830773.3533567636,218
CUS000738,Feed,830773.3533567636,217
CUS000738,Agrochemicals,830773.3533567636,161
CUS000738,Equipment,830773.3533567636,86
CUS000738,Vegetables,830773.3533567636,28
CUS000738,Fruits,830773.3533567636,15
CUS000742,Fertilizer,4619042.293548855,218
CUS000742,Feed,4619042.293548855,217
CUS000742,Agrochemicals,4619042.293548855,161
CUS000742,Equipment,4619042.293548855,86
CUS000742,Fruits,4619042.293548855,15
CUS000744,Unknown,915334.3818056856,2339
CUS000744,Other,915334.3818056856,2175
CUS000744,Seeds,915334.3818056856,880
CUS000744,Fertilizer,915334.3818056856,218
CUS000744,Feed,915334.3818056856,217
CUS000744,Agrochemicals,915334.3818056856,161
CUS000744,Equipment,915334.3818056856,86
CUS000744,Vegetables,915334.3818056856,28
CUS000744,Fruits,915334.3818056856,15
CUS000746,Seeds,1006933.2819601202,880
CUS000746,Feed,1006933.2819601202,217
CUS000746,Agrochemicals,1006933.2819601202,161
CUS000746,Equipment,1006933.2819601202,86
CUS000746,Fruits,1006933.2819601202,15
CUS000750,Other,511056.3864826288,2175
CUS000750,Seeds,511056.3864826288,880
CUS000750,Fertilizer,511056.3864826288,218
CUS000750,Feed,511056.3864826288,217
CUS000750,Agrochemicals,511056.3864826288,161
CUS000750,Equipment,511056.3864826288,86
CUS000750,Vegetables,511056.3864826288,28
CUS000750,Fruits,511056.3864826288,15
CUS000758,Seeds,1469660.430147681,880
CUS000758,Fertilizer,1469660.430147681,218
CUS000758,Feed,1469660.430147681,217
CUS000758,Agrochemicals,1469660.430147681,161
CUS000758,Equipment,1469660.430147681,86
CUS000758,Vegetables,1469660.430147681,28
CUS000758,Fruits,1469660.430147681,15
CUS000759,Feed,3174168.4835706837,217
CUS000759,Agrochemicals,3174168.4835706837,161
CUS000759,Equipment,3174168.4835706837,86
CUS000759,Vegetables,3174168.4835706837,28
CUS000759,Fruits,3174168.4835706837,15
CUS000764,Seeds,950103.6186300876,880
CUS000764,Fertilizer,950103.6186300876,218
CUS000764,Feed,950103.6186300876,217
CUS000764,Agrochemicals,950103.6186300876,161
CUS000764,Equipment,950103.6186300876,86
CUS000764,Vegetables,950103.6186300876,28
CUS000764,Fruits,950103.6186300876,15
CUS000766,Unknown,1115612.9706567274,2339
CUS000766,Other,1115612.9706567274,2175
CUS000766,Seeds,1115612.9706567274,880
CUS000766,Fertilizer,1115612.9706567274,218
CUS000766,Feed,1115612.9706567274,217
CUS000766,Agrochemicals,1115612.9706567274,161
CUS000766,Equipment,1115612.9706567274,86
CUS000766,Vegetables,1115612.9706567274,28
CUS000766,Fruits,1115612.9706567274,15
CUS000768,Fertilizer,568710.5523844348,218
CUS000768,Agrochemicals,568710.5523844348,161
CUS000768,Equipment,568710.5523844348,86
CUS000768,Vegetables,568710.5523844348,28
CUS000768,Fruits,568710.5523844348,15
CUS000769,Fertilizer,1876676.1828766828,218
CUS000769,Feed,1876676.1828766828,217
CUS000769,Agrochemicals,1876676.1828766828,161
CUS000769,Equipment,1876676.1828766828,86
CUS000769,Vegetables,1876676.1828766828,28
CUS000769,Fruits,1876676.1828766828,15
CUS000770,Seeds,3663468.682182229,880
CUS000770,Fertilizer,3663468.682182229,218
CUS000770,Feed,3663468.682182229,217
CUS000770,Agrochemicals,3663468.682182229,161
CUS000770,Equipment,3663468.682182229,86
CUS000770,Vegetables,3663468.682182229,28
CUS000770,Fruits,3663468.682182229,15
CUS000771,Unknown,810720.6222549947,2339
CUS000771,Seeds,810720.6222549947,880
CUS000771,Fertilizer,810720.6222549947,218
CUS000771,Feed,810720.6222549947,217
CUS000771,Agrochemicals,810720.6222549947,161
CUS000771,Vegetables,810720.6222549947,28
CUS000771,Fruits,810720.6222549947,15
CUS000772,Unknown,2546762.874456289,2339
CUS000772,Seeds,2546762.874456289,880
CUS000772,Fertilizer,2546762.874456289,218
CUS000772,Agrochemicals,2546762.874456289,161
CUS000772,Equipment,2546762.874456289,86
CUS000772,Vegetables,2546762.874456289,28
CUS000772,Fruits,2546762.874456289,15
CUS000774,Unknown,1754230.5559969365,2339
CUS000774,Seeds,1754230.5559969365,880
CUS000774,Fertilizer,1754230.5559969365,218
CUS000774,Feed,1754230.5559969365,217
CUS000774,Agrochemicals,1754230.5559969365,161
CUS000774,Equipment,1754230.5559969365,86
CUS000774,Vegetables,1754230.5559969365,28
CUS000774,Fruits,1754230.5559969365,15
CUS000775,Unknown,921164.530601908,2339
CUS000775,Fertilizer,921164.530601908,218
CUS000775,Feed,921164.530601908,217
CUS000775,Agrochemicals,921164.530601908,161
CUS000775,Equipment,921164.530601908,86
CUS000775,Vegetables,921164.530601908,28
CUS000775,Fruits,921164.530601908,15
CUS000780,Fertilizer,621851.9385013351,218
CUS000780,Feed,621851.9385013351,217
CUS000780,Agrochemicals,621851.9385013351,161
CUS000780,Equipment,621851.9385013351,86
CUS000780,Vegetables,621851.9385013351,28
CUS000780,Fruits,621851.9385013351,15
CUS000783,Unknown,6470613.75291716,2339
CUS000783,Fertilizer,6470613.75291716,218
CUS000783,Agrochemicals,6470613.75291716,161
CUS000783,Equipment,6470613.75291716,86
CUS000783,Fruits,6470613.75291716,15
CUS000784,Other,1457768.1408055418,2175
CUS000784,Fertilizer,1457768.1408055418,218
CUS000784,Feed,1457768.1408055418,217
CUS000784,Agrochemicals,1457768.1408055418,161
CUS000784,Equipment,1457768.1408055418,86
CUS000784,Vegetables,1457768.1408055418,28
CUS000784,Fruits,1457768.1408055418,15
CUS000797,Other,2959314.964761,2175
CUS000797,Seeds,2959314.964761,880
CUS000797,Fertilizer,2959314.964761,218
CUS000797,Feed,2959314.964761,217
CUS000797,Agrochemicals,2959314.964761,161
CUS000797,Equipment,2959314.964761,86
CUS000797,Vegetables,2959314.964761,28
CUS000797,Fruits,2959314.964761,15
CUS000799,Fertilizer,8320436.08920395,218
CUS000799,Feed,8320436.08920395,217
CUS000799,Agrochemicals,8320436.08920395,161
CUS000799,Equipment,8320436.08920395,86
CUS000799,Vegetables,8320436.08920395,28
CUS000799,Fruits,8320436.08920395,15
CUS000800,Seeds,529582.2408949253,880
CUS000800,Fertilizer,529582.2408949253,218
CUS000800,Feed,529582.2408949253,217
CUS000800,Agrochemicals,529582.2408949253,161
CUS000800,Equipment,529582.2408949253,86
CUS000800,Vegetables,529582.2408949253,28
CUS000800,Fruits,529582.2408949253,15
CUS000802,Feed,11217409.770137165,217
CUS000802,Agrochemicals,11217409.770137165,161
CUS000802,Equipment,11217409.770137165,86
CUS000802,Vegetables,11217409.770137165,28
CUS000802,Fruits,11217409.770137165,15
CUS000805,Fertilizer,1051993.129585697,218
CUS000805,Feed,1051993.129585697,217
CUS000805,Agrochemicals,1051993.129585697,161
CUS000805,Equipment,1051993.129585697,86
CUS000805,Vegetables,1051993.129585697,28
CUS000805,Fruits,1051993.129585697,15
CUS000807,Other,973285.1130948552,2175
CUS000807,Seeds,973285.1130948552,880
CUS000807,Fertilizer,973285.1130948552,218
CUS000807,Feed,973285.1130948552,217
CUS000807,Agrochemicals,973285.1130948552,161
CUS000807,Equipment,973285.1130948552,86
CUS000807,Vegetables,973285.1130948552,28
CUS000807,Fruits,973285.1130948552,15
CUS000809,Poultry,1265444.1473408812,10299
CUS000809,Unknown,1265444.1473408812,2339
CUS000809,Seeds,1265444.1473408812,880
CUS000809,Fertilizer,1265444.1473408812,218
CUS000809,Feed,1265444.1473408812,217
CUS000809,Agrochemicals,1265444.1473408812,161
CUS000809,Equipment,1265444.1473408812,86
CUS000809,Vegetables,1265444.1473408812,28
CUS000809,Fruits,1265444.1473408812,15
CUS000817,Unknown,880957.7406898227,2339
CUS000817,Other,880957.7406898227,2175
CUS000817,Seeds,880957.7406898227,880
CUS000817,Fertilizer,880957.7406898227,218
CUS000817,Agrochemicals,880957.7406898227,161
CUS000817,Equipment,880957.7406898227,86
CUS000817,Vegetables,880957.7406898227,28
CUS000817,Fruits,880957.7406898227,15
CUS000821,Other,1431839.0398062642,2175
CUS000821,Seeds,1431839.0398062642,880
CUS000821,Fertilizer,1431839.0398062642,218
CUS000821,Feed,1431839.0398062642,217
CUS000821,Agrochemicals,1431839.0398062642,161
CUS000821,Equipment,1431839.0398062642,86
CUS000821,Vegetables,1431839.0398062642,28
CUS000821,Fruits,1431839.0398062642,15
CUS000825,Other,556806.0042201239,2175
CUS000825,Seeds,556806.0042201239,880
CUS000825,Fertilizer,556806.0042201239,218
CUS000825,Feed,556806.0042201239,217
CUS000825,Agrochemicals,556806.0042201239,161
CUS000825,Equipment,556806.0042201239,86
CUS000825,Vegetables,556806.0042201239,28
CUS000825,Fruits,556806.0042201239,15
CUS000826,Fertilizer,1919884.737060207,218
CUS000826,Feed,1919884.737060207,217
CUS000826,Equipment,1919884.737060207,86
CUS000826,Vegetables,1919884.737060207,28
CUS000826,Fruits,1919884.737060207,15
CUS000828,Fruits,10635037.752313508,15
CUS000831,Other,9461376.467531592,2175
CUS000831,Seeds,9461376.467531592,880
CUS000831,Fertilizer,9461376.467531592,218
CUS000831,Feed,9461376.467531592,217
CUS000831,Agrochemicals,9461376.467531592,161
CUS000831,Vegetables,9461376.467531592,28
CUS000831,Fruits,9461376.467531592,15
CUS000840,Unknown,1022379.9901246676,2339
CUS000840,Other,1022379.9901246676,2175
CUS000840,Seeds,1022379.9901246676,880
CUS000840,Fertilizer,1022379.9901246676,218
CUS000840,Feed,1022379.9901246676,217
CUS000840,Agrochemicals,1022379.9901246676,161
CUS000840,Equipment,1022379.9901246676,86
CUS000840,Vegetables,1022379.9901246676,28
CUS000840,Fruits,1022379.9901246676,15
CUS000847,Unknown,1366716.0734174529,2339
CUS000847,Other,1366716.0734174529,2175
CUS000847,Seeds,1366716.0734174529,880
CUS000847,Fertilizer,1366716.0734174529,218
CUS000847,Feed,1366716.0734174529,217
CUS000847,Agrochemicals,1366716.0734174529,161
CUS000847,Equipment,1366716.0734174529,86
CUS000847,Vegetables,1366716.0734174529,28
CUS000847,Fruits,1366716.0734174529,15
CUS000848,Seeds,597109.7240657593,880
CUS000848,Fertilizer,597109.7240657593,218
CUS000848,Feed,597109.7240657593,217
CUS000848,Agrochemicals,597109.7240657593,161
CUS000848,Equipment,597109.7240657593,86
CUS000848,Vegetables,597109.7240657593,28
CUS000848,Fruits,597109.7240657593,15
CUS000850,Fertilizer,20309682.57080592,218
CUS000850,Agrochemicals,20309682.57080592,161
CUS000850,Vegetables,20309682.57080592,28
CUS000850,Fruits,20309682.57080592,15
CUS000854,Poultry,919304.6989169955,10299
CUS000854,Other,919304.6989169955,2175
CUS000854,Seeds,919304.6989169955,880
CUS000854,Fertilizer,919304.6989169955,218
CUS000854,Feed,919304.6989169955,217
CUS000854,Agrochemicals,919304.6989169955,161
