Customer_ID,RFM_Segment,Action,Monetary,Predicted_CLV,Churn_Probability,Purchase_Timing_Status,Recency
CUS001316,Loyal Customers,High Priority: Retention,283500.0,291316.50266320596,0.9996996923749859,Severely Overdue,1523
CUS001598,Loyal Customers,High Priority: Retention,236645.0,247165.41040943642,0.9995241561433921,Severely Overdue,1251
CUS000957,Loyal Customers,High Priority: Retention,236000.0,246282.4318901788,0.9996076103415763,Severely Overdue,1112
CUS001818,Loyal Customers,High Priority: Retention,234500.0,262041.7555745973,0.9996996923749859,Severely Overdue,1825
CUS001618,Loyal Customers,High Priority: Retention,218000.0,242330.88737655853,0.9996253454164846,Severely Overdue,1256
CUS000041,About to Sleep,High Priority: Retention,210200.0,181170.68338929868,0.999368238556938,Not Yet Due,567
CUS001845,About to Sleep,High Priority: Retention,205999.86,183513.64584595835,0.999381892404916,Overdue,699
CUS002911,About to Sleep,High Priority: Retention,195250.0,171927.26938671074,0.9993230787124221,Severely Overdue,691
CUS003022,About to Sleep,High Priority: Retention,207750.0,183180.19531270623,0.999468315482347,Severely Overdue,1053
CUS000081,About to Sleep,High Priority: Retention,190150.0,169440.67512473828,0.9994110461694604,Severely Overdue,312
CUS003060,About to Sleep,High Priority: Retention,167000.0,151836.35834717282,0.9993230787124221,Not Yet Due,477
CUS002145,About to Sleep,High Priority: Retention,212750.0,185092.47367417498,0.9995457789599155,Severely Overdue,720
CUS000537,About to Sleep,High Priority: Retention,128400.0,155210.22272841315,0.9993928532674072,Severely Overdue,188
CUS001032,About to Sleep,High Priority: Retention,191000.0,169552.34179140494,0.9994683129513952,Severely Overdue,483
CUS001938,About to Sleep,High Priority: Retention,153500.0,148043.9827110641,0.999368238556938,Not Yet Due,186
CUS001374,About to Sleep,High Priority: Retention,193649.99,166347.61953137076,0.9995241561433921,Severely Overdue,740
CUS002796,About to Sleep,High Priority: Retention,193010.0,170145.0590144462,0.9995457789599155,Severely Overdue,775
CUS001559,About to Sleep,High Priority: Retention,128500.0,135993.6394146558,0.9993691502687432,Not Yet Due,471
CUS003121,About to Sleep,High Priority: Retention,155000.0,153268.19801947125,0.9994683129513952,New/One-time,510
CUS000459,About to Sleep,High Priority: Retention,179000.0,164979.29636914236,0.9995356218386792,Severely Overdue,1060
CUS002076,About to Sleep,High Priority: Retention,174750.0,166784.94944917018,0.9995456597856065,Severely Overdue,707
CUS001548,About to Sleep,High Priority: Retention,182500.0,151192.97783321078,0.9994683129513952,Severely Overdue,377
CUS002193,About to Sleep,High Priority: Retention,179500.0,151192.97783321078,0.9994683129513952,Not Yet Due,384
CUS002116,About to Sleep,High Priority: Retention,167250.0,150313.18125248194,0.9994683129513952,Not Yet Due,334
CUS002589,About to Sleep,High Priority: Retention,144499.98,148821.75663829077,0.9994683129513952,Overdue,379
CUS001426,About to Sleep,High Priority: Retention,198750.0,176311.6582995878,0.9996253454164846,Severely Overdue,743
CUS002889,At Risk,High Priority: Retention,173000.0,171691.6077518923,0.9996044350586212,Severely Overdue,1116
CUS001790,About to Sleep,High Priority: Retention,172700.0,160410.57253129486,0.9995457789599155,Severely Overdue,739
CUS001923,About to Sleep,High Priority: Retention,146000.0,145216.00091262808,0.999468315482347,Not Yet Due,459
CUS002152,About to Sleep,High Priority: Retention,175625.0,159767.0524922847,0.9995456597856065,Severely Overdue,699
CUS002617,About to Sleep,High Priority: Retention,148500.0,144171.49739554184,0.9994683129513952,Severely Overdue,441
CUS001910,About to Sleep,High Priority: Retention,148250.0,144075.49561983338,0.9994683129513952,Severely Overdue,494
CUS002009,About to Sleep,High Priority: Retention,158500.0,154360.89318045025,0.9995356218386792,Severely Overdue,729
CUS000284,About to Sleep,High Priority: Retention,177750.0,152823.78429991825,0.9995472110390929,Not Yet Due,225
CUS002885,About to Sleep,High Priority: Retention,132989.96,136737.50069178324,0.9994683129513952,Severely Overdue,487
CUS000439,About to Sleep,High Priority: Retention,154000.0,150388.47514613706,0.9995457789599155,Severely Overdue,776
CUS002407,About to Sleep,High Priority: Retention,154400.0,150388.47514613706,0.9995457789599155,Severely Overdue,1049
CUS003019,About to Sleep,High Priority: Retention,127500.0,134491.12382001054,0.9994683129513952,New/One-time,341
CUS002990,At Risk,High Priority: Retention,152500.0,144083.69363070553,0.999524280955463,Severely Overdue,1140
CUS002216,About to Sleep,High Priority: Retention,159750.0,147842.81735046458,0.9995577047667618,Severely Overdue,733
CUS001718,At Risk,High Priority: Retention,136380.0,154163.11689908968,0.9995955890524696,Severely Overdue,1189
CUS000083,About to Sleep,High Priority: Retention,168050.0,159186.2844117687,0.9996253440568956,Severely Overdue,895
CUS001487,About to Sleep,High Priority: Retention,128100.0,135993.6394146558,0.9995045047035862,Not Yet Due,505
CUS001247,About to Sleep,High Priority: Retention,150250.0,142728.59862255421,0.9995457789599155,Severely Overdue,1051
CUS001109,About to Sleep,High Priority: Retention,143000.0,142270.91667447562,0.999550768229868,Severely Overdue,960
CUS002956,About to Sleep,High Priority: Retention,132750.0,140391.71894262917,0.9995457789599155,Severely Overdue,1062
CUS002573,About to Sleep,High Priority: Retention,146500.0,140344.9404676331,0.9995457789599155,Severely Overdue,602
CUS000789,About to Sleep,High Priority: Retention,118624.35,147043.74144402723,0.999584904103443,Severely Overdue,817
CUS003108,About to Sleep,High Priority: Retention,124250.0,145443.41200219287,0.99957705611878,Severely Overdue,1062
CUS002639,About to Sleep,High Priority: Retention,135099.94,136921.31514046167,0.9995356218386792,Severely Overdue,782
CUS001435,At Risk,High Priority: Retention,139250.0,149754.25859537604,0.9996044350586212,Severely Overdue,1428
CUS002228,About to Sleep,High Priority: Retention,136400.0,137915.18426895357,0.9995457789599155,Severely Overdue,575
CUS003067,About to Sleep,High Priority: Retention,124000.0,123099.74226127689,0.9994683129513952,New/One-time,559
CUS002833,About to Sleep,High Priority: Retention,120000.0,128664.6064929675,0.9995045047035862,Severely Overdue,537
CUS000995,About to Sleep,High Priority: Retention,132499.93,134215.90271930821,0.9995456597856065,Severely Overdue,720
CUS003106,About to Sleep,High Priority: Retention,113000.0,116936.17278612124,0.9994683129513952,New/One-time,562
CUS002364,About to Sleep,High Priority: Retention,136215.0,129714.69132229534,0.999550768229868,Severely Overdue,627
CUS003056,About to Sleep,High Priority: Retention,100000.0,113563.61423617847,0.9994683129513952,New/One-time,485
CUS000039,About to Sleep,High Priority: Retention,135000.0,126213.83077693556,0.9995456597856065,Not Yet Due,387
CUS000251,At Risk,High Priority: Retention,114750.0,133429.16051601886,0.9996044350586212,Severely Overdue,1358
CUS000216,About to Sleep,High Priority: Retention,121250.0,121571.1266679754,0.9995457789599155,Severely Overdue,820
CUS000882,About to Sleep,High Priority: Retention,115499.97,122158.88122348808,0.9995577047667618,Severely Overdue,736
CUS002552,About to Sleep,High Priority: Retention,108499.98,118772.84191750742,0.999550768229868,Severely Overdue,662
CUS000265,About to Sleep,High Priority: Retention,108500.0,117629.06404126399,0.9995457789599155,Severely Overdue,798
CUS001940,About to Sleep,High Priority: Retention,111899.99,118452.26043099504,0.999550768229868,Severely Overdue,682
CUS002844,About to Sleep,High Priority: Retention,105500.0,117205.68152314356,0.9995457789599155,Not Yet Due,571
CUS002251,About to Sleep,High Priority: Retention,108499.99,116713.43950092075,0.9995457789599155,Severely Overdue,789
CUS001998,About to Sleep,High Priority: Retention,106299.99,116356.39660968346,0.9995457789599155,Due Soon,625
CUS002858,About to Sleep,High Priority: Retention,108250.0,116713.43950092075,0.999550768229868,Severely Overdue,673
CUS002555,About to Sleep,High Priority: Retention,106930.0,115432.92456812703,0.9995457789599155,Severely Overdue,1008
CUS001448,About to Sleep,High Priority: Retention,101250.0,114878.79112592527,0.9995457789599155,Not Yet Due,253
CUS000084,About to Sleep,High Priority: Retention,121500.0,114468.26206940445,0.9995456597856065,Not Yet Due,226
CUS000486,About to Sleep,High Priority: Retention,103500.0,115117.84467820832,0.999550768229868,Severely Overdue,705
CUS002134,About to Sleep,High Priority: Retention,126500.0,128417.26405707833,0.9996253454164846,Severely Overdue,846
CUS000304,About to Sleep,High Priority: Retention,101500.0,114750.73474147388,0.9995577047667618,Severely Overdue,734
CUS000776,About to Sleep,High Priority: Retention,105000.0,107047.93705850934,0.999524280955463,Severely Overdue,820
CUS000745,About to Sleep,High Priority: Retention,115109.87,126253.17196176853,0.9996253457127178,Severely Overdue,561
CUS000390,About to Sleep,High Priority: Retention,119000.0,116468.72680611377,0.9996253440568956,Severely Overdue,505
CUS002070,At Risk,High Priority: Retention,104700.0,107047.93705850934,0.9996076117654938,Severely Overdue,1116
CUS000109,About to Sleep,High Priority: Retention,106499.99,109796.08445218689,0.9996253443409888,Severely Overdue,507
CUS002331,About to Sleep,High Priority: Retention,102500.0,114878.79112592527,0.9996681901919757,Severely Overdue,326
CUS000427,About to Sleep,High Priority: Retention,101500.0,114878.79112592527,0.9997360886987188,Overdue,190
CUS000810,Promising,High Priority: Retention,111000.0,114941.9555639839,0.978401197569193,New/One-time,95
CUS001407,Promising,High Priority: Retention,147000.0,146622.8294835397,0.9885761494579903,New/One-time,127
CUS000032,Promising,High Priority: Retention,178000.0,174355.9486459633,0.9919416727541855,New/One-time,120
CUS000466,Big Spenders,High Priority: Retention,493750.0,495651.2901183859,0.9993898896794201,Severely Overdue,1401
CUS001775,Big Spenders,High Priority: Retention,497490.0,493247.521767869,0.99947545028778,Severely Overdue,1154
CUS001774,Loyal Customers,High Priority: Retention,460250.0,456694.0771025521,0.9993230787124221,Severely Overdue,1557
CUS002534,Loyal Customers,High Priority: Retention,454650.0,453983.0853053445,0.9993815849449939,Severely Overdue,1637
CUS001340,Loyal Customers,High Priority: Retention,432250.0,445669.83208119124,0.9993858226090496,Severely Overdue,1580
CUS000920,Loyal Customers,High Priority: Retention,460500.0,434583.68922286766,0.999381892404916,Severely Overdue,1620
CUS001202,Loyal Customers,High Priority: Retention,446180.0,446276.93981266225,0.999482319946476,Severely Overdue,1812
CUS002206,Loyal Customers,High Priority: Retention,415780.0,404061.808168917,0.9993230787124221,Severely Overdue,1525
CUS002304,Big Spenders,High Priority: Retention,418000.0,397984.51899435197,0.9993898896794201,Severely Overdue,1184
CUS000819,Big Spenders,High Priority: Retention,418999.55,415246.06978007284,0.9994836895273856,New/One-time,208
CUS000286,Big Spenders,High Priority: Retention,393500.0,382184.92440688185,0.9993230787124221,Severely Overdue,1174
CUS002434,Big Spenders,High Priority: Retention,391500.0,411018.98872944195,0.99947545028778,Severely Overdue,1166
CUS000016,Loyal Customers,High Priority: Retention,368610.0,380986.4119408773,0.9993230787124221,Severely Overdue,1536
CUS000095,Big Spenders,High Priority: Retention,421200.0,407724.03772309906,0.9994836895273856,New/One-time,568
CUS002737,Loyal Customers,High Priority: Retention,352250.0,375967.58028036915,0.999381892404916,Severely Overdue,1541
CUS000411,Big Spenders,High Priority: Retention,382999.98,394563.5079245344,0.9994836895273856,New/One-time,524
CUS001869,Big Spenders,High Priority: Retention,400500.0,393037.0005918373,0.9994836895273856,New/One-time,879
CUS001353,Big Spenders,High Priority: Retention,369500.0,389792.2704976645,0.9994836895273856,New/One-time,418
CUS001282,Big Spenders,High Priority: Retention,375000.0,388411.5380029209,0.9994836895273856,New/One-time,561
CUS002006,Loyal Customers,High Priority: Retention,322500.0,352421.58267320937,0.9993230787124221,Severely Overdue,1524
CUS002447,Big Spenders,High Priority: Retention,362000.0,388411.5380029209,0.9995249003827907,New/One-time,889
CUS003084,Big Spenders,High Priority: Retention,402000.0,373083.8219764337,0.9994491567143322,Severely Overdue,1301
CUS002493,Loyal Customers,High Priority: Retention,329500.0,347763.5005829743,0.9993230787124221,Severely Overdue,1645
CUS000179,Big Spenders,High Priority: Retention,385500.0,346984.5481014552,0.9993230787124221,Severely Overdue,1275
CUS001246,Loyal Customers,High Priority: Retention,334000.0,350184.15882255277,0.999381892404916,Severely Overdue,1853
CUS002696,Loyal Customers,High Priority: Retention,318400.0,324456.2637080146,0.9993230787124221,Severely Overdue,1538
CUS000575,Big Spenders,High Priority: Retention,320300.0,345172.7680286124,0.9994416582636003,Severely Overdue,1208
CUS002790,Big Spenders,High Priority: Retention,374985.0,390163.1601998389,0.9996936721798292,New/One-time,825
CUS000457,Loyal Customers,High Priority: Retention,303750.0,306775.64477587625,0.9993230787124221,Severely Overdue,1692
CUS001459,Loyal Customers,High Priority: Retention,314000.0,306236.59925285954,0.999368238556938,Severely Overdue,1868
CUS001280,Big Spenders,High Priority: Retention,317950.0,307958.02888983616,0.9993815849449939,Severely Overdue,1302
CUS000583,Big Spenders,High Priority: Retention,305000.0,316342.2310560991,0.9994754536213073,New/One-time,312
CUS001772,Big Spenders,High Priority: Retention,314000.0,308574.62297383347,0.9994754536213073,New/One-time,589
CUS000885,Big Spenders,High Priority: Retention,270250.0,269230.8553619465,0.9993610577124119,New/One-time,189
CUS001902,Loyal Customers,High Priority: Retention,276100.0,301793.781021885,0.9995456597856065,Severely Overdue,1607
CUS001401,Loyal Customers,High Priority: Retention,266500.0,263799.24410974415,0.999368238556938,Severely Overdue,1845
CUS002614,Big Spenders,High Priority: Retention,237650.0,280837.6253141101,0.999468315482347,Severely Overdue,1137
CUS000300,Big Spenders,High Priority: Retention,221950.0,258197.92309511872,0.9993610577124119,New/One-time,186
CUS002658,Loyal Customers,High Priority: Retention,277500.0,312715.6025864932,0.9996671809425705,Severely Overdue,1708
CUS000500,Big Spenders,High Priority: Retention,280500.0,270449.5871667535,0.9994754536213073,New/One-time,341
CUS001654,Big Spenders,High Priority: Retention,220398.79,268897.58029336995,0.9994754536213073,New/One-time,713
CUS003041,Big Spenders,High Priority: Retention,267500.0,268047.7617081235,0.99947545028778,New/One-time,1221
CUS001648,Loyal Customers,High Priority: Retention,263750.0,274732.5953989335,0.9995136433377936,Severely Overdue,1832
CUS000215,Loyal Customers,High Priority: Retention,243500.0,254238.52016025686,0.9994112383255046,Severely Overdue,1509
CUS000565,Big Spenders,High Priority: Retention,217250.0,258108.72208979927,0.9994416582636003,Severely Overdue,1174
CUS001616,Big Spenders,High Priority: Retention,243999.98,264551.45675922686,0.9994754536213073,New/One-time,750
CUS002566,Big Spenders,High Priority: Retention,270999.99,262745.8036791991,0.9994754536213073,New/One-time,784
CUS000204,Big Spenders,High Priority: Retention,222000.0,250300.33105985538,0.9994238644750943,Severely Overdue,1294
CUS000431,Big Spenders,High Priority: Retention,222000.0,259625.2513604341,0.9994754536213073,New/One-time,386
CUS001712,Big Spenders,High Priority: Retention,220000.0,253544.29066809546,0.9994754536213073,New/One-time,1016
CUS001102,Big Spenders,High Priority: Retention,219250.0,242640.1088815696,0.9994416582636003,Severely Overdue,1278
CUS002562,Big Spenders,High Priority: Retention,217500.0,242640.1088815696,0.9994416582636003,Severely Overdue,1301
CUS001402,Big Spenders,High Priority: Retention,225250.0,242640.1088815696,0.999468315482347,Severely Overdue,1180
CUS003051,Big Spenders,High Priority: Retention,225800.0,242640.1088815696,0.999468315482347,Severely Overdue,1149
CUS001743,At Risk,High Priority: Retention,176000.0,160920.37303561714,0.9990610784537473,Severely Overdue,1092
CUS000225,About to Sleep,High Priority: Retention,210000.0,198523.24335859,0.9993230787124221,Severely Overdue,1074
CUS000463,At Risk,High Priority: Retention,196250.0,194781.67091071585,0.9993230787124221,Severely Overdue,1337
CUS000963,At Risk,High Priority: Retention,176000.0,161316.78591187016,0.9991731553872032,Severely Overdue,1447
CUS000711,At Risk,High Priority: Retention,208500.0,182694.3283496947,0.9993230787124221,Severely Overdue,1457
CUS001165,At Risk,High Priority: Retention,200500.0,172406.43315748594,0.9993230787124221,Severely Overdue,1331
CUS003105,About to Sleep,High Priority: Retention,189500.0,169440.67512473828,0.9993230787124221,Not Yet Due,595
CUS000071,About to Sleep,High Priority: Retention,212500.0,181507.48673854597,0.9994416582636003,Severely Overdue,771
CUS000338,About to Sleep,High Priority: Retention,205750.0,180413.07749981454,0.9994683129513952,Severely Overdue,652
CUS002061,Promising,High Priority: Retention,185300.0,180603.21427371705,0.9994754536213073,New/One-time,418
CUS002385,About to Sleep,High Priority: Retention,174000.0,151192.97783321078,0.9993230787124221,Severely Overdue,1065
CUS002863,Promising,High Priority: Retention,183000.0,179079.40996418527,0.9994754536213073,New/One-time,398
CUS001975,About to Sleep,High Priority: Retention,186000.0,155828.66141687077,0.999381892404916,Not Yet Due,979
CUS000067,About to Sleep,High Priority: Retention,195750.0,170642.94905197455,0.9994683129513952,Severely Overdue,784
CUS002416,At Risk,High Priority: Retention,198000.0,191868.56635639424,0.9996035479166526,Severely Overdue,1122
CUS001763,Promising,High Priority: Retention,159999.98,163663.88236392272,0.9994683129513952,New/One-time,282
CUS003093,About to Sleep,High Priority: Retention,177010.0,175162.20006882146,0.9995359710448383,New/One-time,972
CUS000971,At Risk,High Priority: Retention,199599.0,176311.6582995878,0.9995457789599155,Severely Overdue,1139
CUS002146,Promising,High Priority: Retention,161000.0,158287.17749429404,0.9994683129513952,New/One-time,355
CUS000984,At Risk,High Priority: Retention,198550.0,172477.17325197376,0.9995457789599155,Severely Overdue,1286
CUS001918,At Risk,High Priority: Retention,210000.0,192205.8305689661,0.9996544927988787,Severely Overdue,1394
CUS000002,About to Sleep,High Priority: Retention,169150.0,150452.6768646278,0.9994416582636003,Severely Overdue,900
CUS001269,At Risk,High Priority: Retention,192500.0,169070.5349330899,0.9995457789599155,Severely Overdue,1487
CUS002946,About to Sleep,High Priority: Retention,128310.0,133816.68761704944,0.9993691502687432,Overdue,867
CUS002774,Promising,High Priority: Retention,155000.0,152560.3053426934,0.9994683129513952,New/One-time,455
CUS002870,About to Sleep,High Priority: Retention,170000.0,152258.32994465562,0.999468315482347,Severely Overdue,1062
CUS001116,About to Sleep,High Priority: Retention,180250.0,151192.97783321078,0.9994683129513952,Severely Overdue,720
CUS002431,At Risk,High Priority: Retention,190000.0,165707.54008058988,0.9995457789599155,Severely Overdue,1198
CUS001833,At Risk,High Priority: Retention,171750.0,163573.08211480136,0.9995356218386792,Severely Overdue,1125
CUS001872,About to Sleep,High Priority: Retention,168500.0,150452.6768646278,0.999468315482347,Severely Overdue,1015
CUS000567,About to Sleep,High Priority: Retention,166750.0,150313.18125248194,0.999468315482347,Severely Overdue,741
CUS002644,At Risk,High Priority: Retention,172750.0,160920.37303561714,0.9995457789599155,Severely Overdue,1179
CUS000436,At Risk,High Priority: Retention,171750.0,160857.66958829775,0.9995457789599155,Severely Overdue,1357
CUS000907,At Risk,High Priority: Retention,165000.0,159882.20041296826,0.9995457789599155,Severely Overdue,1299
CUS002080,At Risk,High Priority: Retention,168500.0,159882.20041296826,0.9995457789599155,Severely Overdue,1115
CUS002619,At Risk,High Priority: Retention,180750.0,155340.65179224464,0.999524280955463,Severely Overdue,1505
CUS002455,About to Sleep,High Priority: Retention,142250.0,143595.11699629383,0.9994683129513952,Severely Overdue,923
CUS002606,About to Sleep,High Priority: Retention,140750.0,143595.11699629383,0.999468315482347,Severely Overdue,830
CUS001540,At Risk,High Priority: Retention,168500.0,156024.59398562493,0.9995356218386792,Severely Overdue,1168
CUS001050,At Risk,High Priority: Retention,166000.0,157488.79277742773,0.9995456597856065,Severely Overdue,1245
CUS002156,Promising,High Priority: Retention,169000.0,170747.29958406155,0.9996237591935055,New/One-time,441
CUS001882,At Risk,High Priority: Retention,193450.0,169349.00490814896,0.9996253454164846,Severely Overdue,1127
CUS000715,About to Sleep,High Priority: Retention,135687.5,138562.5454123669,0.9994683129513952,Severely Overdue,848
CUS000043,About to Sleep,High Priority: Retention,135600.0,136756.89233233908,0.9994683129513952,Severely Overdue,1076
CUS002386,At Risk,High Priority: Retention,164500.0,162398.9343308779,0.999604331267864,Severely Overdue,1648
CUS001995,About to Sleep,High Priority: Retention,129500.0,135993.6394146558,0.999468315482347,Severely Overdue,1068
CUS002318,Promising,High Priority: Retention,126750.0,135497.73148139627,0.9994683129513952,New/One-time,351
CUS001005,At Risk,High Priority: Retention,158500.0,150223.65680012322,0.9995457789599155,Severely Overdue,1400
CUS001631,Promising,High Priority: Retention,130000.0,133692.07840136846,0.9994683129513952,New/One-time,553
CUS002373,Promising,High Priority: Retention,130000.0,133692.07840136846,0.9994683129513952,New/One-time,417
CUS000938,At Risk,High Priority: Retention,172500.0,161269.4550668512,0.9996253440568956,Severely Overdue,1196
CUS000088,At Risk,High Priority: Retention,160750.0,159882.20041296826,0.9996253454164846,Severely Overdue,1120
CUS000827,At Risk,High Priority: Retention,156500.0,143246.43186862476,0.9995457789599155,Severely Overdue,1219
CUS002706,At Risk,High Priority: Retention,129000.0,139709.9649300292,0.9995457789599155,Severely Overdue,1165
CUS000385,At Risk,High Priority: Retention,156750.0,148147.5194326639,0.9996036519128149,Severely Overdue,1121
CUS001141,About to Sleep,High Priority: Retention,120750.0,128683.99813352336,0.9995045047035862,Severely Overdue,888
CUS001688,Promising,High Priority: Retention,109538.0,117198.73898596932,0.9994683129513952,New/One-time,346
CUS002860,At Risk,High Priority: Retention,130170.0,142651.8811768074,0.9996044350586212,Severely Overdue,1584
CUS002581,Promising,High Priority: Retention,113000.0,116137.12736747919,0.9994683129513952,New/One-time,203
CUS000622,At Risk,High Priority: Retention,123655.0,125010.20733696915,0.999524280955463,Severely Overdue,1259
CUS000723,At Risk,High Priority: Retention,123500.0,127961.0050564734,0.9995456597856065,Severely Overdue,1485
CUS001647,Promising,High Priority: Retention,102000.0,112764.56881753642,0.9994683129513952,New/One-time,213
CUS000778,About to Sleep,High Priority: Retention,111750.0,147285.398858479,0.9996511443632752,Severely Overdue,750
CUS001630,At Risk,High Priority: Retention,120250.0,127000.9135889517,0.9995457789599155,Severely Overdue,1160
CUS000324,At Risk,High Priority: Retention,124500.0,125309.93200798972,0.9995457789599155,Severely Overdue,1322
CUS001530,At Risk,High Priority: Retention,124250.0,125309.93200798972,0.9995457789599155,Severely Overdue,1398
CUS002169,At Risk,High Priority: Retention,138500.0,139740.22898953725,0.9996253440568956,Severely Overdue,1133
CUS000019,About to Sleep,High Priority: Retention,125250.0,122849.30308776732,0.9995457789599155,Severely Overdue,764
CUS000102,At Risk,High Priority: Retention,120750.0,122158.88122348808,0.9995457789599155,Severely Overdue,1337
CUS001551,At Risk,High Priority: Retention,121250.0,119765.47358794758,0.9995356218386792,Severely Overdue,1386
CUS002392,At Risk,High Priority: Retention,120750.0,121580.42877481984,0.9995457789599155,Severely Overdue,1336
CUS002816,At Risk,High Priority: Retention,116000.0,118452.26043099504,0.9995457789599155,Severely Overdue,1407
CUS001190,At Risk,High Priority: Retention,115250.0,116646.60735096724,0.9995457789599155,Severely Overdue,1216
CUS002847,At Risk,High Priority: Retention,136250.0,131520.34440232313,0.9996253454164846,Severely Overdue,1265
CUS001095,At Risk,High Priority: Retention,124312.5,129961.46979318274,0.9996253454164846,Severely Overdue,1313
CUS001711,At Risk,High Priority: Retention,100250.0,113627.2714880992,0.9995457789599155,Severely Overdue,1399
CUS001861,At Risk,High Priority: Retention,100000.0,111864.79562511767,0.9995457789599155,Severely Overdue,1259
CUS002053,At Risk,High Priority: Retention,101000.0,111864.79562511767,0.9995457789599155,Severely Overdue,1287
CUS001428,At Risk,High Priority: Retention,120750.0,127000.9135889517,0.9996253454164846,Severely Overdue,1155
CUS001072,About to Sleep,High Priority: Retention,116000.0,126329.78209692116,0.9996253581520134,Severely Overdue,709
CUS001430,At Risk,High Priority: Retention,113000.0,122158.88122348808,0.9996253440568956,Severely Overdue,1174
CUS002517,About to Sleep,High Priority: Retention,101500.0,114878.79112592527,0.9996253457127178,Severely Overdue,652
CUS000121,Big Spenders,High Priority: Retention,480000.0,469722.80606684927,0.9994624290267151,New/One-time,728
CUS000987,Big Spenders,High Priority: Retention,450000.0,438614.91187434405,0.9994836895273856,New/One-time,953
CUS001610,Big Spenders,High Priority: Retention,417800.0,413474.7523043249,0.9993898896794201,Severely Overdue,1609
CUS000245,Big Spenders,High Priority: Retention,420000.0,424357.43346587004,0.9994836895273856,New/One-time,1066
CUS002829,Big Spenders,High Priority: Retention,405000.0,404734.1305341972,0.9993898896794201,Severely Overdue,1638
CUS001580,Big Spenders,High Priority: Retention,357000.0,388411.5380029209,0.9993898896794201,New/One-time,1489
CUS000054,Big Spenders,High Priority: Retention,389500.0,351745.86639874836,0.999381892404916,Severely Overdue,1889
CUS002196,Big Spenders,High Priority: Retention,365750.0,347161.94920600124,0.9993898896794201,Severely Overdue,1585
CUS003120,Big Spenders,High Priority: Retention,369000.0,347161.94920600124,0.9993898896794201,Severely Overdue,1680
CUS002989,Big Spenders,High Priority: Retention,333750.0,375846.8439984199,0.9995623762462595,Severely Overdue,1628
CUS002177,Big Spenders,High Priority: Retention,310500.0,334644.4215991988,0.9994353182488712,Severely Overdue,1987
CUS000865,Big Spenders,High Priority: Retention,323000.0,340990.74272514466,0.9994754536213073,New/One-time,873
CUS001003,Big Spenders,High Priority: Retention,305500.0,319626.997703766,0.9993815849449939,Severely Overdue,1658
CUS002484,Big Spenders,High Priority: Retention,319190.0,353648.62394848536,0.9995863535577523,Severely Overdue,1998
CUS002393,Big Spenders,High Priority: Retention,281400.0,326562.1861381755,0.99947545028778,New/One-time,1182
CUS001384,Big Spenders,High Priority: Retention,270000.0,288662.54562225187,0.9993230787124221,Severely Overdue,1722
CUS002390,Big Spenders,High Priority: Retention,298500.0,297977.9228152881,0.9994353182488712,Severely Overdue,1644
CUS001513,Big Spenders,High Priority: Retention,282500.0,293585.51187764556,0.9994267989843795,Severely Overdue,1892
CUS001656,Big Spenders,High Priority: Retention,302500.0,273204.80304231646,0.9993898896794201,New/One-time,1359
CUS002598,Big Spenders,High Priority: Retention,280000.0,287897.37229187967,0.99947545028778,New/One-time,1139
CUS002780,Big Spenders,High Priority: Retention,287500.0,270416.164317973,0.9993898896794201,New/One-time,1447
CUS001736,Big Spenders,High Priority: Retention,280000.0,283594.0284589045,0.99947545028778,New/One-time,1268
CUS002445,Big Spenders,High Priority: Retention,231000.0,246271.1540225932,0.9993230787124221,Severely Overdue,1593
CUS000849,Big Spenders,High Priority: Retention,302500.0,275010.45612234424,0.9994754536213073,New/One-time,853
CUS002783,Big Spenders,High Priority: Retention,301500.0,273204.80304231646,0.99947545028778,New/One-time,1183
CUS000727,Big Spenders,High Priority: Retention,305000.0,273204.80304231646,0.9994754536213073,New/One-time,1057
CUS001967,Big Spenders,High Priority: Retention,222000.0,255103.00714009712,0.9993898896794201,New/One-time,1408
CUS000371,Big Spenders,High Priority: Retention,235500.0,252374.03416619913,0.999381892404916,Severely Overdue,1841
CUS000829,Big Spenders,High Priority: Retention,250000.0,262745.8036791991,0.9994754536213073,New/One-time,878
CUS001082,Big Spenders,High Priority: Retention,246000.0,262745.8036791991,0.9994754536213073,New/One-time,1051
CUS000753,Big Spenders,High Priority: Retention,237000.0,256607.63446387328,0.9994754536213073,New/One-time,972
CUS002035,Big Spenders,High Priority: Retention,226500.0,252638.1691787119,0.99947545028778,New/One-time,1219
CUS001198,At Risk,High Priority: Retention,209000.0,179373.70023960684,0.9993230787124221,Severely Overdue,1357
CUS003101,At Risk,High Priority: Retention,213000.0,184762.2197081405,0.999381892404916,Severely Overdue,1996
CUS000499,At Risk,High Priority: Retention,215000.0,181789.67233176078,0.999368238556938,Severely Overdue,1188
CUS000419,At Risk,High Priority: Retention,203000.0,171544.87522037368,0.9993230787124221,Severely Overdue,1302
CUS000369,At Risk,High Priority: Retention,212000.0,171024.1719435558,0.9993230787124221,Severely Overdue,1457
CUS000160,At Risk,High Priority: Retention,195507.0,170642.94905197455,0.9993230787124221,Severely Overdue,1218
CUS002388,At Risk,High Priority: Retention,190000.0,169440.67512473828,0.9993230787124221,Severely Overdue,1190
CUS001094,At Risk,High Priority: Retention,215000.0,184440.40543960853,0.9994416582636003,Severely Overdue,1257
